question_id,language_id,question,default
2398051,40,"Consigliato un prodotto o servizio ad un amico, un familiare o un collega",1
2398052,40,Visto un video pubblicitario mentre guardavo un video/videoclip online,1
2398053,40,Visto un film al cinema,1
2398054,40,"Parlato di una pubblicità che ho visto con un amico, un familiare o un collega",1
2398055,40,Nessuna dei precedenti,1
2398056,40,il contenuto di un giornale stampato (versione cartacea) è affidabile,1
2398057,40,il contenuto di un sito web/app basata su un quotidiano (versione online) è affidabile,1
2398058,40,il contenuto di una TV commerciale o di una televisione a pagamento è affidabile,1
2398059,40,il contenuto di una stazione radio commerciale è affidabile,1
2398060,40,il contenuto di una rivista stampata è affidabile,1
2398061,40,il contenuto di un giornale locale stampato o online è affidabile,1
2398062,40,il contenuto di una pagina di un motore di ricerca è affidabile,1
2398063,40,"il contenuto di un sito di social media (ad es. Facebook, Instagram, Twitter, LinkedIn, ecc.) è affidabile",1
2398064,40,il contenuto visto in un video/video clip online (ad es. su YouTube) è affidabile,1
2398065,40,il contenuto visto/ascoltato in un servizio radio in streaming (ad esempio su Spotify) è affidabile,1
2398066,40,"il contenuto visto in un canale di notizie TV (ad esempio su BBC, CNN, NHK, RT, Al Jazeer) è affidabile",1
2398067,40,le informazioni fornite nella pubblicità su un giornale stampato sono affidabili,1
2398068,40,le informazioni fornite nella pubblicità su un sito web/app di un quotidiano online sono affidabili,1
2398069,40,le informazioni fornite nella pubblicità su un canale televisivo commerciale o sulla televisione a pagamento sono affidabili,1
2398070,40,le informazioni fornite nella pubblicità in una stazione radio commerciale sono affidabili,1
2398071,40,le informazioni fornite nella pubblicità su una rivista stampata sono affidabili,1
2398072,40,le informazioni fornite nella pubblicità su un giornale locale stampato o online sono affidabili,1
2398073,40,le informazioni fornite nella pubblicità su un motore di ricerca sono affidabili,1
2398074,40,"le informazioni fornite nella pubblicità in un sito di social media (ad es. Facebook, Instagram, Twitter, LinkedIn, ecc.) sono affidabili",1
2398075,40,le informazioni fornite nella pubblicità vista mentre si guarda un video/video clip online (ad es. su YouTube) sono affidabili,1
2398076,40,le informazioni fornite nella pubblicità viste mentre si guarda un film al cinema sono affidabili,1
2398077,40,"le informazioni fornite nella pubblicità vista durante le notizie su un canale televisivo (ad es., BBC, CNN, NHK, RT, Al Jazeera) siano affidabili",1
2398078,40,Corriere della Sera,1
2398079,40,la Repubblica,1
2398080,40,La Stampa,1
2398081,40,Il Sole 24 Ore,1
2398082,40,il Resto del Carlino,1
2398083,40,Il Messaggero,1
2398084,40,Avvenire,1
2398085,40,La Nazione,1
2398086,40,il Giornale,1
2398087,40,Il Giorno,1
2398088,40,Il Mattino,1
2398089,40,Italia Oggi,1
2398090,40,Il Fatto Quotidiano,1
2398091,40,Libero,1
2398092,40,La Verità,1
2398093,40,Il Tempo,1
2398094,40,il manifesto,1
2398095,40,Donna Moderna,1
2398096,40,Vouge Italia,1
2398097,40,Grazia,1
2398098,40,Panorama,1
2398099,40,La Gazzetta dello Sport,1
2398100,40,Amica,1
2398101,40,Rai,1
2398102,40,Canale 5,1
2398103,40,Italia 1,1
2398104,40,Rete 4,1
2398105,40,La7,1
2398106,40,Real Time,1
2398107,40,DMAX,1
2398108,40,m2o,1
2398109,40,Rai Radio 2,1
2398110,40,Rai Radio 1,1
2398111,40,Radio 105 Network,1
2398112,40,R101,1
2398113,40,UCI Cinema,1
2398114,40,Economist,1
2398115,40,Financial times,1
2398116,40,CNN,1
2398117,40,NHK,1
2398118,40,BBC World News,1
2398119,40,Euronews,1
2398120,40,Al-Jazeera,1
2398121,40,Fox News,1
2398122,40,Sky News,1
2398123,40,CNBC,1
2398124,40,RT,1
2398125,40,Time Magazine,1
2398126,40,Bloomberg TV,1
2398127,40,Spotify,1
2398128,40,Deezer,1
2398129,40,Pandora Radio,1
2398130,40,Corriere della Sera,1
2398131,40,la Repubblica,1
2398132,40,La Stampa,1
2398133,40,Il Sole 24 Ore,1
2398134,40,il Resto del Carlino,1
2398135,40,Il Messaggero,1
2398136,40,Avvenire,1
2398137,40,La Nazione,1
2398138,40,il Giornale,1
2398139,40,Il Giorno,1
2398140,40,Il Mattino,1
2398141,40,Italia Oggi,1
2398142,40,Il Fatto Quotidiano,1
2398143,40,Libero,1
2398144,40,La Verità,1
2398145,40,Il Tempo,1
2398146,40,il manifesto,1
2398147,40,Donna Moderna,1
2398148,40,Vouge Italia,1
2398149,40,Grazia,1
2398150,40,Panorama,1
2398151,40,La Gazzetta dello Sport,1
2398152,40,Amica,1
2398153,40,Rai,1
2398154,40,Canale 5,1
2398155,40,Italia 1,1
2398156,40,Rete 4,1
2398157,40,La7,1
2398158,40,Real Time,1
2398159,40,DMAX,1
2398160,40,m2o,1
2398161,40,Rai Radio 2,1
2398162,40,Rai Radio 1,1
2398163,40,Radio 105 Network,1
2398164,40,R101,1
2398165,40,UCI Cinema,1
2398166,40,Economist,1
2398167,40,Financial times,1
2398168,40,CNN,1
2398169,40,NHK,1
2398170,40,BBC World News,1
2398171,40,Euronews,1
2398172,40,Al-Jazeera,1
2398173,40,Fox News,1
2398174,40,Sky News,1
2398175,40,CNBC,1
2398176,40,RT,1
2398177,40,Time Magazine,1
2398178,40,Bloomberg TV,1
2398179,40,Spotify,1
2398180,40,Deezer,1
2398181,40,Pandora Radio,1
2398182,40,Corriere della Sera,1
2398183,40,la Repubblica,1
2398184,40,La Stampa,1
2398185,40,Il Sole 24 Ore,1
2398186,40,il Resto del Carlino,1
2398187,40,Il Messaggero,1
2398188,40,Avvenire,1
2398189,40,La Nazione,1
2398190,40,il Giornale,1
2398191,40,Il Giorno,1
2398192,40,Il Mattino,1
2398193,40,Italia Oggi,1
2398194,40,Il Fatto Quotidiano,1
2398195,40,Libero,1
2398196,40,La Verità,1
2398197,40,Il Tempo,1
2398198,40,il manifesto,1
2398199,40,Donna Moderna,1
2398200,40,Vouge Italia,1
2398201,40,Grazia,1
2398202,40,Panorama,1
2398203,40,La Gazzetta dello Sport,1
2398204,40,Amica,1
2398205,40,Rai,1
2398206,40,Canale 5,1
2398207,40,Italia 1,1
2398208,40,Rete 4,1
2398209,40,La7,1
2398210,40,Real Time,1
2398211,40,DMAX,1
2398212,40,m2o,1
2398213,40,Rai Radio 2,1
2398214,40,Rai Radio 1,1
2398215,40,Radio 105 Network,1
2398216,40,R101,1
2398217,40,UCI Cinema,1
2398218,40,Economist,1
2398219,40,Financial times,1
2398220,40,CNN,1
2398221,40,NHK,1
2398222,40,BBC World News,1
2398223,40,Euronews,1
2398224,40,Al-Jazeera,1
2398225,40,Fox News,1
2398226,40,Sky News,1
2398227,40,CNBC,1
2398228,40,RT,1
2398229,40,Time Magazine,1
2398230,40,Bloomberg TV,1
2398231,40,Spotify,1
2398232,40,Deezer,1
2398233,40,Pandora Radio,1
2398234,40,Non uso alcun prodotto basato su tabacco,1
2398235,40,Sigari,1
2398236,40,Pipa,1
2398237,40,Cigarillos,1
2398238,40,Tabacco da fiuto,1
2398239,40,Tabacco da masticare,1
2398240,40,E-sigarette/vaporizzatore,1
2398241,40,Rulli sigarette con il tuo tabacco,1
2398242,40,Sigarette,1
2398243,40,Altri tabacchi smokeless,1
2398244,40,Nessuna dei precedenti,1
2398245,40,TgCom24 online (Mediaset),1
2398246,40,ANSA online,1
2398247,40,SkyTg24 online,1
2398248,40,La Repubblica online,1
2398249,40,Fanpage,1
2398250,40,No,1
2398251,40,"Sì, su piattaforme come Facebook, Youtube, Instagram",1
2398252,40,"Sì, su siti di notizie digitali fuori dalle piattaforme",1
2398253,40,"Sì, su altri siti di media digitali fuori dalle piattaforme",1
2398254,40,Ho lavorato da casa,1
2398255,40,Ho perso il mio lavoro,1
2398256,40,Sono stato licenziato,1
2398257,40,Ho lavorato un numero ridotto di ore,1
2398258,40,Ho dovuto annullare i miei programmi di ferie,1
2398259,40,Ho dovuto annullare i miei programmi di viaggi per lavoro,1
2398260,40,Sono stato malato con sintomi che penso potrebbero essere quelli del Coronavirus,1
2398261,40,Ho familiari che sono stati malati con sintomi che potrebbero essere quelli del Coronavirus,1
2398262,40,Ho amicizie o conoscenze a cui è stato diagnosticato il Coronavirus,1
2398263,40,Nessuno dei precedenti,1
2398264,40,giornale stampato (versione cartacea),1
2398265,40,giornale basato su sito Web/app (versione online),1
2398266,40,giornale locale/regionale (versione cartacea oppure online),1
2398267,40,canale notiziari in TV o tramite sito Web/app,1
2398268,40,canale commerciale in TV o televisione a pagamento,1
2398269,40,stazione radio commerciale,1
2398270,40,rivista stampata (versione cartacea),1
2398271,40,sito Web o app diversi rispetto a notiziari basati su siti Web/app,1
2398272,40,"motori di ricerca (ad es., Google e Yahoo)",1
2398273,40,"sito social (ad es., Facebook, Instagram, Twitter, LinkedIn, ecc.)",1
2398274,40,"video/piattaforme video online (YouTube, ecc.)",1
2398275,40,Nessuno dei precedenti,1
2398276,40,Sono conforme alle indicazioni relative al distanziamento personale,1
2398277,40,Sono conforme alle restrizioni dello stare a casa,1
2398278,40,Disinfetto la spesa prima di riporla,1
2398279,40,Vorrei aiutare le persone che sono più vulnerabili al Coronavirus,1
2398280,40,Penso che presto la gente smetterà di seguire le restrizioni,1
2398281,40,Italia,1
2398282,40,Francia,1
2398283,40,Germania/Austria/Svizzera,1
2398284,40,Spagna/Portogallo,1
2398285,40,Russia,1
2398286,40,Paesi nordici/baltici,1
2398287,40,Paesi dell'Europa dell'Est (non la Russia),1
2398288,40,Regno Unito/Irlanda,1
2398289,40,"Paesi dei Balcani, Grecia o Turchia",1
2398290,40,Africa del Nord,1
2398291,40,Africa occidentale/centrale/orientale,1
2398292,40,Africa del Sud,1
2398293,40,Medio Oriente,1
2398294,40,La penisola araba,1
2398295,40,Giappone,1
2398296,40,Cina,1
2398297,40,India,1
2398298,40,Corea del Sud,1
2398299,40,"Asia sudorientale (ad es., Thailandia, Malesia, Indonesia)",1
2398300,40,Altri paese asiatici (non la Russia),1
2398301,40,Australia,1
2398302,40,Nuova Zelanda e il resto dell'Oceania,1
2398303,40,America del Nord,1
2398304,40,America centrale,1
2398305,40,America del Sud - Brasile,1
2398306,40,America del Sud - altri paesi,1
2398307,40,Nessuno dei precedenti,1
2398308,40,Sono preoccupato dei rischi d'infezione durante il viaggio,1
2398309,40,Sono preoccupato dei rischi d'infezione nel luogo di destinazione,1
2398310,40,Sono preoccupato degli standard di supporto medico nel luogo di destinazione se mi ammalo,1
2398311,40,Sono preoccupato dei costi del supporto medico nel luogo di destinazione se mi ammalo,1
2398312,40,Penso che risulti poco pratico viaggiare adesso con le restrizioni e i requisiti richiesti,1
2398313,40,Penso che potrei non venire accolto bene dalla popolazione locale preoccupata del diffondersi del Coronavirus da parte dei turisti,1
2398314,40,"Preferisco attività ricreative ""locali più sicure""",1
2398315,40,Non ho ferie disponibili a breve termine,1
2398316,40,Non ho nessun interesse a viaggiare all'estero,1
2398317,40,Devo stare attento a spendere con questa crisi,1
2398318,69,Vilka av följande social medier använder du regelbundet?,1
2398319,69,SO CONTROL,1
2398320,69,Kön,1
2398321,69,Ålder,1
2398322,69,Vilket län bor du i,1
2398323,69,Hur stor är hushållets sammanlagda inkomst per år före skatt?,1
2398324,69,Vilken utbildning har du hittills genomgått (avslutat),1
2398325,69,GUID,1
2398326,69,Weight,1
2398327,69,Secondary weigh,1
2398328,69,Mobile,1
2398329,69,Tablet,1
2398330,69,Panelist ID,1
2398331,69,Panel Name,1
2398332,69,Postal code,1
2398333,69,Age group,1
2398334,69,Age group,1
2398335,69,Age group,1
2398336,69,Age group,1
2398337,69,Year of birth,1
2398338,69,Gender,1
2398339,69,Vilken är din högsta avslutade utbildningsnivå?,1
2398340,69,Var är du och dina föräldrar födda?,1
2398341,69,Quota F&ouml;rgymnasial utbildning,1
2398342,69,"Quota Gymnasial utbildning, h&ouml;gst 2 &aring;r",1
2398343,69,"Quota Gymnasial utbildning, 3 &aring;r",1
2398344,69,"Quota Eftergymnasial utbildning, mindre &auml;n 3 &aring;r",1
2398345,69,"Quota Eftergymnasial utbildning, 3 &aring;r eller mer",1
2398346,69,Quota Forskarutbildning,1
2398347,69,Quota Jag är född i Sverige och bägge mina föräldrar är födda i Sverige,1
2398348,69,"Quota Jag &auml;r f&ouml;dd i Sverige, en f&ouml;r&auml;lder &auml;r f&ouml;dd i Sverige och en f&ouml;r&auml;lder &auml;r f&ouml;dd utomlands",1
2398349,69,Quota Jag är född i Sverige och bägge mina föräldrar är födda utomlands,1
2398350,69,Quota Jag &auml;r f&ouml;dd utomlands och b&auml;gge mina f&ouml;r&auml;ldrar &auml;r f&ouml;dda utomlands,1
2398377,69,Vilka av följande aktiviteter har du gjort under de senaste 4 veckorna?,1
2398378,69,Denna undersökning genomförs för att bättre förstå hur människor upplever innehåll och reklam i olika media,1
2398379,69,"Generellt, anser du att",1
2398380,69,"Följande frågor handlar om att utvärdera trovärdigheten av annonser som du ser i olika medier (TV, rado, på internet i tidningar). Det finns inga rätta eller felaktiga svar, vi är enbart intresserade av din åsikt.",1
2398381,69,"Generellt, anser du att",1
2398382,69,"Annonser du ser på en nyhetskanal på TV (t.ex. på BBC, CNN, NHK) är trovärdiga",1
2398383,69,"Senaste tiden har det varit mycket diskussion om så kallade ""falska nyheter"" ""där innehåll har publicerats med ett specifikt politiskt syfte och av tvivelaktig kvalitet. Skulle du säga att nyheter som publiceras i media i ditt land i allmänhet är objektiva och trovärdiga?",1
2398384,69,Avslutningsvis så vill vi förstå hur du uppfattar den övergripande trovärdigheten hos ett antal specifika varumärken i media.,1
2398385,69,Vilka av följande media är du bekant med?,1
2398386,69,Filter for T8,1
2398387,69,Hur trovärdiga i allmänhet skulle du säga att du uppfattar innehåll och reklam som presenteras i följande medier som?,1
2398388,69,Vi genomför också ett projekt kring attityder till rökning och vill också fråga dig ett par frågor om rökning och rökfri tobak.,1
2398389,69,Använder du regelbundet någon form av tobaks- / rökprodukter idag?,1
2398390,69,Tycker du att det är rätt att regeringar förbjuder användning av cigaretter och andra rökningsprodukter på offentliga platser?,1
2398391,69,Tror du att de nya tobaks- / rökprodukter som lanseras och presenteras som mindre farliga är en bra lösning för att minska hälsoproblemen från rökning?,1
2398392,69,Vilka enheter använder du för att surfa på digitala medier,1
2398393,69,"När du surfar på digitala medier på mobil, använder du",1
2398394,69,"När du surfar på digitala medier på datorn, använder du",1
2398395,69,Accepterar du cookies från digitala mediasidor?,1
2398396,69,Raderar du cookies på din huvudenhet,1
2398397,69,"När du surfar på digitala medier använder du ""privat"" surfläge",1
